Date,Pond,Location,Replicate,Total_Cover_percentage,Plant_height,Taxa,Percentage,Treatment,Treatment2,Treatment3
7/28/23,124,Center,3,100,NA,Millfoil,0,Panel,After,Construction
7/28/23,124,Center,3,100,NA,Pondweed,0,Panel,After,Construction
7/28/23,124,Center,3,100,NA,Water_marigold,0,Panel,After,Construction
7/28/23,124,Center,3,100,NA,Potamogeton,0,Panel,After,Construction
7/28/23,124,Center,3,100,NA,Emergent,0,Panel,After,Construction
7/28/23,124,Center,4,100,1.75,Coontail,0,Panel,After,Construction
7/28/23,124,Center,4,100,NA,Elodea,100,Panel,After,Construction
7/28/23,124,Center,4,100,NA,Millfoil,0,Panel,After,Construction
7/28/23,124,Center,4,100,NA,Pondweed,0,Panel,After,Construction
7/28/23,124,Center,4,100,NA,Water_marigold,0,Panel,After,Construction
7/28/23,124,Center,4,100,NA,Potamogeton,0,Panel,After,Construction
7/28/23,124,Center,4,100,NA,Emergent,0,Panel,After,Construction
7/28/23,125,Edge,1,100,NA,Coontail,0,Panel,After,Construction
7/28/23,125,Edge,1,100,NA,Elodea,0,Panel,After,Construction
7/28/23,125,Edge,1,100,NA,Millfoil,0,Panel,After,Construction
7/28/23,125,Edge,1,100,NA,Pondweed,0,Panel,After,Construction
7/28/23,125,Edge,1,100,NA,Water_marigold,0,Panel,After,Construction
7/28/23,125,Edge,1,100,NA,Potamogeton,0,Panel,After,Construction
7/28/23,125,Edge,1,100,NA,Emergent,0,Panel,After,Construction
7/28/23,125,Edge,2,80,NA,Coontail,80,Panel,After,Construction
7/28/23,125,Edge,2,80,NA,Elodea,0,Panel,After,Construction
7/28/23,125,Edge,2,80,NA,Millfoil,20,Panel,After,Construction
7/28/23,125,Edge,2,80,NA,Pondweed,0,Panel,After,Construction
7/28/23,125,Edge,2,80,NA,Water_marigold,0,Panel,After,Construction
7/28/23,125,Edge,2,80,NA,Potamogeton,0,Panel,After,Construction
7/28/23,125,Edge,2,80,NA,Emergent,0,Panel,After,Construction
7/28/23,125,Edge,3,80,NA,Coontail,50,Panel,After,Construction
7/28/23,125,Edge,3,80,NA,Elodea,0,Panel,After,Construction
7/28/23,125,Edge,3,80,NA,Millfoil,50,Panel,After,Construction
7/28/23,125,Edge,3,80,NA,Pondweed,0,Panel,After,Construction
7/28/23,125,Edge,3,80,NA,Water_marigold,0,Panel,After,Construction
7/28/23,125,Edge,3,80,NA,Potamogeton,0,Panel,After,Construction
7/28/23,125,Edge,3,80,NA,Emergent,0,Panel,After,Construction
7/28/23,125,Edge,4,80,NA,Coontail,0,Panel,After,Construction
7/28/23,125,Edge,4,80,NA,Elodea,0,Panel,After,Construction
7/28/23,125,Edge,4,80,NA,Millfoil,100,Panel,After,Construction
7/28/23,125,Edge,4,80,NA,Pondweed,0,Panel,After,Construction
7/28/23,125,Edge,4,80,NA,Water_marigold,0,Panel,After,Construction
7/28/23,125,Edge,4,80,NA,Potamogeton,0,Panel,After,Construction
7/28/23,125,Edge,4,80,NA,Emergent,0,Panel,After,Construction
7/28/23,125,Center,1,100,1.75,Coontail,0,Panel,After,Construction
7/28/23,125,Center,1,100,NA,Elodea,100,Panel,After,Construction
7/28/23,125,Center,1,100,NA,Millfoil,0,Panel,After,Construction
7/28/23,125,Center,1,100,NA,Pondweed,0,Panel,After,Construction
7/28/23,125,Center,1,100,NA,Water_marigold,0,Panel,After,Construction
7/28/23,125,Center,1,100,NA,Potamogeton,0,Panel,After,Construction
7/28/23,125,Center,1,100,NA,Emergent,0,Panel,After,Construction
7/28/23,125,Center,2,100,1.75,Coontail,0,Panel,After,Construction
7/28/23,125,Center,2,100,NA,Elodea,100,Panel,After,Construction
7/28/23,125,Center,2,100,NA,Millfoil,0,Panel,After,Construction
7/28/23,125,Center,2,100,NA,Pondweed,0,Panel,After,Construction
7/28/23,125,Center,2,100,NA,Water_marigold,0,Panel,After,Construction
7/28/23,125,Center,2,100,NA,Potamogeton,0,Panel,After,Construction
7/28/23,125,Center,2,100,NA,Emergent,0,Panel,After,Construction
7/28/23,125,Center,3,100,1.75,Coontail,0,Panel,After,Construction
7/28/23,125,Center,3,100,NA,Elodea,100,Panel,After,Construction
7/28/23,125,Center,3,100,NA,Millfoil,0,Panel,After,Construction
7/28/23,125,Center,3,100,NA,Pondweed,0,Panel,After,Construction
7/28/23,125,Center,3,100,NA,Water_marigold,0,Panel,After,Construction
7/28/23,125,Center,3,100,NA,Potamogeton,0,Panel,After,Construction
7/28/23,125,Center,3,100,NA,Emergent,0,Panel,After,Construction
7/28/23,125,Center,4,100,1.75,Coontail,0,Panel,After,Construction
7/28/23,125,Center,4,100,NA,Elodea,100,Panel,After,Construction
7/28/23,125,Center,4,100,NA,Millfoil,0,Panel,After,Construction
7/28/23,125,Center,4,100,NA,Pondweed,0,Panel,After,Construction
7/28/23,125,Center,4,100,NA,Water_marigold,0,Panel,After,Construction
7/28/23,125,Center,4,100,NA,Potamogeton,0,Panel,After,Construction
7/28/23,125,Center,4,100,NA,Emergent,0,Panel,After,Construction
7/28/23,128,Edge,1,30,NA,Coontail,0,Control,After,Construction
7/28/23,128,Edge,1,30,NA,Elodea,0,Control,After,Construction
7/28/23,128,Edge,1,30,NA,Millfoil,0,Control,After,Construction
7/28/23,128,Edge,1,30,NA,Pondweed,0,Control,After,Construction
7/28/23,128,Edge,1,30,NA,Water_marigold,0,Control,After,Construction
7/28/23,128,Edge,1,30,NA,Potamogeton,0,Control,After,Construction
7/28/23,128,Edge,1,30,NA,Emergent,0,Control,After,Construction
7/28/23,128,Edge,2,100,NA,Coontail,0,Control,After,Construction
7/28/23,128,Edge,2,100,NA,Elodea,100,Control,After,Construction
7/28/23,128,Edge,2,100,NA,Millfoil,0,Control,After,Construction
7/28/23,128,Edge,2,100,NA,Pondweed,0,Control,After,Construction
7/28/23,128,Edge,2,100,NA,Water_marigold,0,Control,After,Construction
7/28/23,128,Edge,2,100,NA,Potamogeton,0,Control,After,Construction
7/28/23,128,Edge,2,100,NA,Emergent,0,Control,After,Construction
7/28/23,128,Edge,3,50,NA,Coontail,0,Control,After,Construction
7/28/23,128,Edge,3,50,NA,Elodea,100,Control,After,Construction
7/28/23,128,Edge,3,50,NA,Millfoil,0,Control,After,Construction
7/28/23,128,Edge,3,50,NA,Pondweed,0,Control,After,Construction
7/28/23,128,Edge,3,50,NA,Water_marigold,0,Control,After,Construction
7/28/23,128,Edge,3,50,NA,Potamogeton,0,Control,After,Construction
7/28/23,128,Edge,3,50,NA,Emergent,0,Control,After,Construction
7/28/23,128,Edge,4,50,NA,Coontail,0,Control,After,Construction
7/28/23,128,Edge,4,50,NA,Elodea,0,Control,After,Construction
7/28/23,128,Edge,4,50,NA,Millfoil,0,Control,After,Construction
7/28/23,128,Edge,4,50,NA,Pondweed,0,Control,After,Construction
7/28/23,128,Edge,4,50,NA,Water_marigold,0,Control,After,Construction
7/28/23,128,Edge,4,50,NA,Potamogeton,0,Control,After,Construction
7/28/23,128,Edge,4,50,NA,Emergent,0,Control,After,Construction
7/28/23,128,Center,1,100,0.55,Coontail,0,Control,After,Construction
7/28/23,128,Center,1,100,NA,Elodea,90,Control,After,Construction
7/28/23,128,Center,1,100,NA,Millfoil,0,Control,After,Construction
7/28/23,128,Center,1,100,NA,Pondweed,0,Control,After,Construction
7/28/23,128,Center,1,100,NA,Water_marigold,0,Control,After,Construction
7/28/23,128,Center,1,100,NA,Potamogeton,0,Control,After,Construction
7/28/23,128,Center,1,100,NA,Emergent,0,Control,After,Construction
7/28/23,128,Center,2,100,0.75,Coontail,0,Control,After,Construction
7/28/23,128,Center,2,100,NA,Elodea,100,Control,After,Construction
7/28/23,128,Center,2,100,NA,Millfoil,0,Control,After,Construction
7/28/23,128,Center,2,100,NA,Pondweed,0,Control,After,Construction
7/28/23,128,Center,2,100,NA,Water_marigold,0,Control,After,Construction
7/28/23,128,Center,2,100,NA,Potamogeton,0,Control,After,Construction
7/28/23,128,Center,2,100,NA,Emergent,0,Control,After,Construction
7/28/23,128,Center,3,100,0.5,Coontail,0,Control,After,Construction
7/28/23,128,Center,3,100,NA,Elodea,100,Control,After,Construction
7/28/23,128,Center,3,100,NA,Millfoil,0,Control,After,Construction
7/28/23,128,Center,3,100,NA,Pondweed,0,Control,After,Construction
7/28/23,128,Center,3,100,NA,Water_marigold,0,Control,After,Construction
7/28/23,128,Center,3,100,NA,Potamogeton,0,Control,After,Construction
7/28/23,128,Center,3,100,NA,Emergent,0,Control,After,Construction
7/28/23,128,Center,4,100,0.75,Coontail,0,Control,After,Construction
7/28/23,128,Center,4,100,NA,Elodea,90,Control,After,Construction
7/28/23,128,Center,4,100,NA,Millfoil,0,Control,After,Construction
7/28/23,128,Center,4,100,NA,Pondweed,0,Control,After,Construction
7/28/23,128,Center,4,100,NA,Water_marigold,0,Control,After,Construction
7/28/23,128,Center,4,100,NA,Potamogeton,0,Control,After,Construction
7/28/23,128,Center,4,100,NA,Emergent,0,Control,After,Construction
7/28/23,131,Edge,1,40,NA,Coontail,0,Control,After,Construction
7/28/23,131,Edge,1,40,NA,Elodea,0,Control,After,Construction
7/28/23,131,Edge,1,40,NA,Millfoil,0,Control,After,Construction
7/28/23,131,Edge,1,40,NA,Pondweed,0,Control,After,Construction
7/28/23,131,Edge,1,40,NA,Water_marigold,0,Control,After,Construction
7/28/23,131,Edge,1,40,NA,Potamogeton,0,Control,After,Construction
7/28/23,131,Edge,1,40,NA,Emergent,0,Control,After,Construction
7/28/23,131,Edge,2,50,NA,Coontail,0,Control,After,Construction
7/28/23,131,Edge,2,50,NA,Elodea,0,Control,After,Construction
7/28/23,131,Edge,2,50,NA,Millfoil,0,Control,After,Construction
7/28/23,131,Edge,2,50,NA,Pondweed,0,Control,After,Construction
7/28/23,131,Edge,2,50,NA,Water_marigold,0,Control,After,Construction
7/28/23,131,Edge,2,50,NA,Potamogeton,0,Control,After,Construction
7/28/23,131,Edge,2,50,NA,Emergent,0,Control,After,Construction
7/28/23,131,Edge,3,100,NA,Coontail,0,Control,After,Construction
7/28/23,131,Edge,3,100,NA,Elodea,0,Control,After,Construction
7/28/23,131,Edge,3,100,NA,Millfoil,0,Control,After,Construction
7/28/23,131,Edge,3,100,NA,Pondweed,0,Control,After,Construction
7/28/23,131,Edge,3,100,NA,Water_marigold,0,Control,After,Construction
7/28/23,131,Edge,3,100,NA,Potamogeton,100,Control,After,Construction
7/28/23,131,Edge,3,100,NA,Emergent,0,Control,After,Construction
7/28/23,131,Edge,4,50,NA,Coontail,0,Control,After,Construction
7/28/23,131,Edge,4,50,NA,Elodea,0,Control,After,Construction
7/28/23,131,Edge,4,50,NA,Millfoil,0,Control,After,Construction
7/28/23,131,Edge,4,50,NA,Pondweed,0,Control,After,Construction
7/28/23,131,Edge,4,50,NA,Water_marigold,0,Control,After,Construction
7/28/23,131,Edge,4,50,NA,Potamogeton,0,Control,After,Construction
7/28/23,131,Edge,4,50,NA,Emergent,0,Control,After,Construction
7/28/23,131,Center,1,90,0.6,Coontail,0,Control,After,Construction
7/28/23,131,Center,1,90,NA,Elodea,100,Control,After,Construction
7/28/23,131,Center,1,90,NA,Millfoil,0,Control,After,Construction
7/28/23,131,Center,1,90,NA,Pondweed,0,Control,After,Construction
7/28/23,131,Center,1,90,NA,Water_marigold,0,Control,After,Construction
7/28/23,131,Center,1,90,NA,Potamogeton,0,Control,After,Construction
7/28/23,131,Center,1,90,NA,Emergent,0,Control,After,Construction
7/28/23,131,Center,2,85,0.75,Coontail,0,Control,After,Construction
7/28/23,131,Center,2,85,NA,Elodea,100,Control,After,Construction
7/28/23,131,Center,2,85,NA,Millfoil,0,Control,After,Construction
7/28/23,131,Center,2,85,NA,Pondweed,0,Control,After,Construction
7/28/23,131,Center,2,85,NA,Water_marigold,0,Control,After,Construction
7/28/23,131,Center,2,85,NA,Potamogeton,0,Control,After,Construction
7/28/23,131,Center,2,85,NA,Emergent,0,Control,After,Construction
7/28/23,131,Center,3,85,1,Coontail,0,Control,After,Construction
7/28/23,131,Center,3,85,NA,Elodea,100,Control,After,Construction
7/28/23,131,Center,3,85,NA,Millfoil,0,Control,After,Construction
7/28/23,131,Center,3,85,NA,Pondweed,0,Control,After,Construction
7/28/23,131,Center,3,85,NA,Water_marigold,0,Control,After,Construction
7/28/23,131,Center,3,85,NA,Potamogeton,0,Control,After,Construction
7/28/23,131,Center,3,85,NA,Emergent,0,Control,After,Construction
7/28/23,131,Center,4,100,1.25,Coontail,10,Control,After,Construction
7/28/23,131,Center,4,100,NA,Elodea,90,Control,After,Construction
7/28/23,131,Center,4,100,NA,Millfoil,0,Control,After,Construction
7/28/23,131,Center,4,100,NA,Pondweed,0,Control,After,Construction
7/28/23,131,Center,4,100,NA,Water_marigold,0,Control,After,Construction
7/28/23,131,Center,4,100,NA,Potamogeton,0,Control,After,Construction
7/28/23,131,Center,4,100,NA,Emergent,0,Control,After,Construction
7/28/23,132,Edge,1,80,NA,Coontail,100,Control,After,Construction
7/28/23,132,Edge,1,80,NA,Elodea,0,Control,After,Construction
7/28/23,132,Edge,1,80,NA,Millfoil,0,Control,After,Construction
7/28/23,132,Edge,1,80,NA,Pondweed,0,Control,After,Construction
7/28/23,132,Edge,1,80,NA,Water_marigold,0,Control,After,Construction
7/28/23,132,Edge,1,80,NA,Potamogeton,0,Control,After,Construction
7/28/23,132,Edge,1,80,NA,Emergent,0,Control,After,Construction
7/28/23,132,Edge,2,100,NA,Coontail,25,Control,After,Construction
7/28/23,132,Edge,2,100,NA,Elodea,0,Control,After,Construction
7/28/23,132,Edge,2,100,NA,Millfoil,50,Control,After,Construction
7/28/23,132,Edge,2,100,NA,Pondweed,0,Control,After,Construction
7/28/23,132,Edge,2,100,NA,Water_marigold,0,Control,After,Construction
7/28/23,132,Edge,2,100,NA,Potamogeton,25,Control,After,Construction
7/28/23,132,Edge,2,100,NA,Emergent,0,Control,After,Construction
7/28/23,132,Edge,3,30,NA,Coontail,0,Control,After,Construction
7/28/23,132,Edge,3,30,NA,Elodea,0,Control,After,Construction
7/28/23,132,Edge,3,30,NA,Millfoil,100,Control,After,Construction
7/28/23,132,Edge,3,30,NA,Pondweed,0,Control,After,Construction
7/28/23,132,Edge,3,30,NA,Water_marigold,0,Control,After,Construction
7/28/23,132,Edge,3,30,NA,Potamogeton,0,Control,After,Construction
7/28/23,132,Edge,3,30,NA,Emergent,0,Control,After,Construction
7/28/23,132,Edge,4,80,NA,Coontail,0,Control,After,Construction
7/28/23,132,Edge,4,80,NA,Elodea,0,Control,After,Construction
7/28/23,132,Edge,4,80,NA,Millfoil,50,Control,After,Construction
7/28/23,132,Edge,4,80,NA,Pondweed,0,Control,After,Construction
7/28/23,132,Edge,4,80,NA,Water_marigold,0,Control,After,Construction
7/28/23,132,Edge,4,80,NA,Potamogeton,50,Control,After,Construction
7/28/23,132,Edge,4,80,NA,Emergent,0,Control,After,Construction
7/28/23,132,Center,1,100,1.75,Coontail,0,Control,After,Construction
7/28/23,132,Center,1,100,NA,Elodea,100,Control,After,Construction
7/28/23,132,Center,1,100,NA,Millfoil,0,Control,After,Construction
7/28/23,132,Center,1,100,NA,Pondweed,0,Control,After,Construction
7/28/23,132,Center,1,100,NA,Water_marigold,0,Control,After,Construction
7/28/23,132,Center,1,100,NA,Potamogeton,0,Control,After,Construction
7/28/23,132,Center,1,100,NA,Emergent,0,Control,After,Construction
7/28/23,132,Center,2,100,1.75,Coontail,0,Control,After,Construction
7/28/23,132,Center,2,100,NA,Elodea,100,Control,After,Construction
7/28/23,132,Center,2,100,NA,Millfoil,0,Control,After,Construction
7/28/23,132,Center,2,100,NA,Pondweed,0,Control,After,Construction
7/28/23,132,Center,2,100,NA,Water_marigold,0,Control,After,Construction
7/28/23,132,Center,2,100,NA,Potamogeton,0,Control,After,Construction
7/28/23,132,Center,2,100,NA,Emergent,0,Control,After,Construction
7/28/23,132,Center,3,100,1.75,Coontail,0,Control,After,Construction
7/28/23,132,Center,3,100,NA,Elodea,100,Control,After,Construction
7/28/23,132,Center,3,100,NA,Millfoil,0,Control,After,Construction
7/28/23,132,Center,3,100,NA,Pondweed,0,Control,After,Construction
7/28/23,132,Center,3,100,NA,Water_marigold,0,Control,After,Construction
7/28/23,132,Center,3,100,NA,Potamogeton,0,Control,After,Construction
7/28/23,132,Center,3,100,NA,Emergent,0,Control,After,Construction
7/28/23,132,Center,4,100,1.75,Coontail,0,Control,After,Construction
7/28/23,132,Center,4,100,NA,Elodea,100,Control,After,Construction
7/28/23,132,Center,4,100,NA,Millfoil,0,Control,After,Construction
7/28/23,132,Center,4,100,NA,Pondweed,0,Control,After,Construction
7/28/23,132,Center,4,100,NA,Water_marigold,0,Control,After,Construction
7/28/23,132,Center,4,100,NA,Potamogeton,0,Control,After,Construction
7/28/23,132,Center,4,100,NA,Emergent,0,Control,After,Construction
9/13/23,123,Edge,1,100,NA,Coontail,0,Panel,After,Construction
9/13/23,123,Edge,1,100,NA,Elodea,0,Panel,After,Construction
9/13/23,123,Edge,1,100,NA,Millfoil,0,Panel,After,Construction
9/13/23,123,Edge,1,100,NA,Pondweed,0,Panel,After,Construction
9/13/23,123,Edge,1,100,NA,Water_marigold,0,Panel,After,Construction
9/13/23,123,Edge,1,100,NA,Potamogeton,90,Panel,After,Construction
9/13/23,123,Edge,1,100,NA,Emergent,0,Panel,After,Construction
9/13/23,123,Edge,2,100,NA,Coontail,0,Panel,After,Construction
9/13/23,123,Edge,2,100,NA,Elodea,0,Panel,After,Construction
9/13/23,123,Edge,2,100,NA,Millfoil,0,Panel,After,Construction
9/13/23,123,Edge,2,100,NA,Pondweed,0,Panel,After,Construction
9/13/23,123,Edge,2,100,NA,Water_marigold,0,Panel,After,Construction
9/13/23,123,Edge,2,100,NA,Potamogeton,90,Panel,After,Construction
9/13/23,123,Edge,2,100,NA,Emergent,0,Panel,After,Construction
9/13/23,123,Edge,3,100,NA,Coontail,0,Panel,After,Construction
9/13/23,123,Edge,3,100,NA,Elodea,0,Panel,After,Construction
9/13/23,123,Edge,3,100,NA,Millfoil,0,Panel,After,Construction
9/13/23,123,Edge,3,100,NA,Pondweed,0,Panel,After,Construction
9/13/23,123,Edge,3,100,NA,Water_marigold,0,Panel,After,Construction
9/13/23,123,Edge,3,100,NA,Potamogeton,100,Panel,After,Construction
9/13/23,123,Edge,3,100,NA,Emergent,0,Panel,After,Construction
9/13/23,123,Edge,4,100,NA,Coontail,0,Panel,After,Construction
9/13/23,123,Edge,4,100,NA,Elodea,0,Panel,After,Construction
9/13/23,123,Edge,4,100,NA,Millfoil,5,Panel,After,Construction
9/13/23,123,Edge,4,100,NA,Pondweed,0,Panel,After,Construction
9/13/23,123,Edge,4,100,NA,Water_marigold,0,Panel,After,Construction
9/13/23,123,Edge,4,100,NA,Potamogeton,95,Panel,After,Construction
9/13/23,123,Edge,4,100,NA,Emergent,0,Panel,After,Construction
9/13/23,123,Center,1,100,1.75,Coontail,0,Panel,After,Construction
9/13/23,123,Center,1,100,NA,Elodea,100,Panel,After,Construction
9/13/23,123,Center,1,100,NA,Millfoil,0,Panel,After,Construction
9/13/23,123,Center,1,100,NA,Pondweed,0,Panel,After,Construction
9/13/23,123,Center,1,100,NA,Water_marigold,0,Panel,After,Construction
9/13/23,123,Center,1,100,NA,Potamogeton,0,Panel,After,Construction
9/13/23,123,Center,1,100,NA,Emergent,0,Panel,After,Construction
9/13/23,123,Center,2,95,1.75,Coontail,0,Panel,After,Construction
9/13/23,123,Center,2,95,NA,Elodea,100,Panel,After,Construction
9/13/23,123,Center,2,95,NA,Millfoil,0,Panel,After,Construction
9/13/23,123,Center,2,95,NA,Pondweed,0,Panel,After,Construction
9/13/23,123,Center,2,95,NA,Water_marigold,0,Panel,After,Construction
9/13/23,123,Center,2,95,NA,Potamogeton,0,Panel,After,Construction
9/13/23,123,Center,2,95,NA,Emergent,0,Panel,After,Construction
9/13/23,123,Center,3,100,1.75,Coontail,0,Panel,After,Construction
9/13/23,123,Center,3,100,NA,Elodea,99,Panel,After,Construction
9/13/23,123,Center,3,100,NA,Millfoil,1,Panel,After,Construction
9/13/23,123,Center,3,100,NA,Pondweed,0,Panel,After,Construction
9/13/23,123,Center,3,100,NA,Water_marigold,0,Panel,After,Construction
9/13/23,123,Center,3,100,NA,Potamogeton,0,Panel,After,Construction
9/13/23,123,Center,3,100,NA,Emergent,0,Panel,After,Construction
9/13/23,123,Center,4,100,1.75,Coontail,0,Panel,After,Construction
9/13/23,123,Center,4,100,NA,Elodea,100,Panel,After,Construction
9/13/23,123,Center,4,100,NA,Millfoil,0,Panel,After,Construction
9/13/23,123,Center,4,100,NA,Pondweed,0,Panel,After,Construction
9/13/23,123,Center,4,100,NA,Water_marigold,0,Panel,After,Construction
9/13/23,123,Center,4,100,NA,Potamogeton,0,Panel,After,Construction
9/13/23,123,Center,4,100,NA,Emergent,0,Panel,After,Construction
9/13/23,124,Edge,1,90,NA,Coontail,0,Panel,After,Construction
9/13/23,124,Edge,1,90,NA,Elodea,0,Panel,After,Construction
9/13/23,124,Edge,1,90,NA,Millfoil,100,Panel,After,Construction
9/13/23,124,Edge,1,90,NA,Pondweed,0,Panel,After,Construction
9/13/23,124,Edge,1,90,NA,Water_marigold,0,Panel,After,Construction
9/13/23,124,Edge,1,90,NA,Potamogeton,0,Panel,After,Construction
9/13/23,124,Edge,1,90,NA,Emergent,0,Panel,After,Construction
9/13/23,124,Edge,2,70,NA,Coontail,0,Panel,After,Construction
9/13/23,124,Edge,2,70,NA,Elodea,0,Panel,After,Construction
9/13/23,124,Edge,2,70,NA,Millfoil,50,Panel,After,Construction
9/13/23,124,Edge,2,70,NA,Pondweed,0,Panel,After,Construction
9/13/23,124,Edge,2,70,NA,Water_marigold,0,Panel,After,Construction
9/13/23,124,Edge,2,70,NA,Potamogeton,50,Panel,After,Construction
9/13/23,124,Edge,2,70,NA,Emergent,0,Panel,After,Construction
9/13/23,124,Edge,3,80,NA,Coontail,0,Panel,After,Construction
9/13/23,124,Edge,3,80,NA,Elodea,0,Panel,After,Construction
9/13/23,124,Edge,3,80,NA,Millfoil,60,Panel,After,Construction
9/13/23,124,Edge,3,80,NA,Pondweed,0,Panel,After,Construction
9/13/23,124,Edge,3,80,NA,Water_marigold,0,Panel,After,Construction
9/13/23,124,Edge,3,80,NA,Potamogeton,40,Panel,After,Construction
9/13/23,124,Edge,3,80,NA,Emergent,0,Panel,After,Construction
9/13/23,124,Edge,4,90,NA,Coontail,0,Panel,After,Construction
9/13/23,124,Edge,4,90,NA,Elodea,0,Panel,After,Construction
9/13/23,124,Edge,4,90,NA,Millfoil,90,Panel,After,Construction
9/13/23,124,Edge,4,90,NA,Pondweed,0,Panel,After,Construction
9/13/23,124,Edge,4,90,NA,Water_marigold,0,Panel,After,Construction
9/13/23,124,Edge,4,90,NA,Potamogeton,10,Panel,After,Construction
9/13/23,124,Edge,4,90,NA,Emergent,0,Panel,After,Construction
9/13/23,124,Center,1,90,1.75,Coontail,0,Panel,After,Construction
9/13/23,124,Center,1,90,NA,Elodea,100,Panel,After,Construction
9/13/23,124,Center,1,90,NA,Millfoil,0,Panel,After,Construction
9/13/23,124,Center,1,90,NA,Pondweed,0,Panel,After,Construction
9/13/23,124,Center,1,90,NA,Water_marigold,0,Panel,After,Construction
9/13/23,124,Center,1,90,NA,Potamogeton,0,Panel,After,Construction
9/13/23,124,Center,1,90,NA,Emergent,0,Panel,After,Construction
9/13/23,124,Center,2,100,1.75,Coontail,0,Panel,After,Construction
9/13/23,124,Center,2,100,NA,Elodea,100,Panel,After,Construction
9/13/23,124,Center,2,100,NA,Millfoil,0,Panel,After,Construction
9/13/23,124,Center,2,100,NA,Pondweed,0,Panel,After,Construction
9/13/23,124,Center,2,100,NA,Water_marigold,0,Panel,After,Construction
9/13/23,124,Center,2,100,NA,Potamogeton,0,Panel,After,Construction
9/13/23,124,Center,2,100,NA,Emergent,0,Panel,After,Construction
9/13/23,124,Center,3,90,1.1,Coontail,0,Panel,After,Construction
9/13/23,124,Center,3,90,NA,Elodea,100,Panel,After,Construction
9/13/23,124,Center,3,90,NA,Millfoil,0,Panel,After,Construction
9/13/23,124,Center,3,90,NA,Pondweed,0,Panel,After,Construction
9/13/23,124,Center,3,90,NA,Water_marigold,0,Panel,After,Construction
9/13/23,124,Center,3,90,NA,Potamogeton,0,Panel,After,Construction
9/13/23,124,Center,3,90,NA,Emergent,0,Panel,After,Construction
9/13/23,124,Center,4,60,1.75,Coontail,0,Panel,After,Construction
9/13/23,124,Center,4,60,NA,Elodea,100,Panel,After,Construction
9/13/23,124,Center,4,60,NA,Millfoil,0,Panel,After,Construction
9/13/23,124,Center,4,60,NA,Pondweed,0,Panel,After,Construction
9/13/23,124,Center,4,60,NA,Water_marigold,0,Panel,After,Construction
9/13/23,124,Center,4,60,NA,Potamogeton,0,Panel,After,Construction
9/13/23,124,Center,4,60,NA,Emergent,0,Panel,After,Construction
9/13/23,125,Edge,1,100,NA,Coontail,0,Panel,After,Construction
9/13/23,125,Edge,1,100,NA,Elodea,80,Panel,After,Construction
9/13/23,125,Edge,1,100,NA,Millfoil,0,Panel,After,Construction
9/13/23,125,Edge,1,100,NA,Pondweed,0,Panel,After,Construction
9/13/23,125,Edge,1,100,NA,Water_marigold,0,Panel,After,Construction
9/13/23,125,Edge,1,100,NA,Potamogeton,0,Panel,After,Construction
9/13/23,125,Edge,1,100,NA,Emergent,0,Panel,After,Construction
9/13/23,125,Edge,2,100,NA,Coontail,0,Panel,After,Construction
9/13/23,125,Edge,2,100,NA,Elodea,50,Panel,After,Construction
9/13/23,125,Edge,2,100,NA,Millfoil,50,Panel,After,Construction
9/13/23,125,Edge,2,100,NA,Pondweed,0,Panel,After,Construction
9/13/23,125,Edge,2,100,NA,Water_marigold,0,Panel,After,Construction
9/13/23,125,Edge,2,100,NA,Potamogeton,0,Panel,After,Construction
9/13/23,125,Edge,2,100,NA,Emergent,0,Panel,After,Construction
9/13/23,125,Edge,3,70,NA,Coontail,10,Panel,After,Construction
9/13/23,125,Edge,3,70,NA,Elodea,80,Panel,After,Construction
9/13/23,125,Edge,3,70,NA,Millfoil,10,Panel,After,Construction
9/13/23,125,Edge,3,70,NA,Pondweed,0,Panel,After,Construction
9/13/23,125,Edge,3,70,NA,Water_marigold,0,Panel,After,Construction
9/13/23,125,Edge,3,70,NA,Potamogeton,0,Panel,After,Construction
9/13/23,125,Edge,3,70,NA,Emergent,0,Panel,After,Construction
9/13/23,125,Edge,4,70,NA,Coontail,33,Panel,After,Construction
9/13/23,125,Edge,4,70,NA,Elodea,33,Panel,After,Construction
9/13/23,125,Edge,4,70,NA,Millfoil,33,Panel,After,Construction
9/13/23,125,Edge,4,70,NA,Pondweed,0,Panel,After,Construction
9/13/23,125,Edge,4,70,NA,Water_marigold,0,Panel,After,Construction
9/13/23,125,Edge,4,70,NA,Potamogeton,0,Panel,After,Construction
9/13/23,125,Edge,4,70,NA,Emergent,0,Panel,After,Construction
9/13/23,125,Center,1,95,0.75,Coontail,0,Panel,After,Construction
9/13/23,125,Center,1,95,NA,Elodea,100,Panel,After,Construction
9/13/23,125,Center,1,95,NA,Millfoil,0,Panel,After,Construction
9/13/23,125,Center,1,95,NA,Pondweed,0,Panel,After,Construction
9/13/23,125,Center,1,95,NA,Water_marigold,0,Panel,After,Construction
9/13/23,125,Center,1,95,NA,Potamogeton,0,Panel,After,Construction
9/13/23,125,Center,1,95,NA,Emergent,0,Panel,After,Construction
9/13/23,125,Center,2,100,1,Coontail,0,Panel,After,Construction
9/13/23,125,Center,2,100,NA,Elodea,100,Panel,After,Construction
9/13/23,125,Center,2,100,NA,Millfoil,0,Panel,After,Construction
9/13/23,125,Center,2,100,NA,Pondweed,0,Panel,After,Construction
